Unnamed: 0,participant__session__code,participant__session_id,participant__id_in_session,participant__code,channel,sender_role,recipient_role,body,intent,,timestamp,,recipient__code,recipient_role,catalog,parameter_db,sender_reqs_at_message,sender_pars_at_message
6092,ej37aac0,5,15,otzyvdhz,5-engine_design-3-3-5,pistonpin,,bets on who goes rogue,,,1555008788,,81p12ddu,crankshaft,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6093,ej37aac0,5,16,qprr8i4v,5-engine_design-4-1-5,piston,,i think the other designers are gridlocked as far as influencing the factor of safetuy,,,1555008790,,01chcjy5,pistonpin,1,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 3.87, \""fos\"": 0.1}""","""{\""D\"": 40.0, \""c\"": 60.0, \""t_f\"": 10.0, \""ds\"": 22.5}"""
6094,ej37aac0,5,2,v3wryig8,5-engine_design-1-1-2,flywheel,,lets not change anything and get that $20,,,1555008795,,fd7t2fys,piston,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 37.16, ""fos"": 2.03}","{""D"": 90.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6095,ej37aac0,5,13,81p12ddu,5-engine_design-3-3-5,crankshaft,,flywheel,,,1555008796,,otzyvdhz,pistonpin,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6096,ej37aac0,5,15,otzyvdhz,5-engine_design-3-3-5,pistonpin,,agreed,,,1555008800,,81p12ddu,crankshaft,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6097,ej37aac0,5,17,82k31ma8,5-engine_design-4-2-3,flywheel,,what is your fos for the 1.13?,,,1555008802,,90tfhf3t,crankshaft,1,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 4.7, \""fos\"": 0.6}""","""{\""D\"": 40.0, \""c\"": 60.0, \""t_f\"": 10.0, \""ds\"": 15.0}"""
6098,ej37aac0,5,15,otzyvdhz,5-engine_design-3-3-5,pistonpin,,awfully quiet over there,,,1555008805,,81p12ddu,crankshaft,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6099,ej37aac0,5,18,90tfhf3t,5-engine_design-4-2-3,crankshaft,,0.57,,,1555008811,,82k31ma8,flywheel,1,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 4.21, \""fos\"": 1.14}""","""{\""D\"": 55.0, \""c\"": 60.0, \""t_f\"": 10.0, \""ds\"": 15.0}"""
6100,ej37aac0,5,13,81p12ddu,5-engine_design-3-3-5,crankshaft,,he and i talked,,,1555008814,,otzyvdhz,pistonpin,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6101,ej37aac0,5,7,tsgfl08e,5-engine_design-2-2-4,flywheel,,crankshaft bearing offset,,,1555008817,,jqpe7bch,conrod,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.15, ""fos"": 0.3}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 15.0, ""ds"": 20.0}"
6102,ej37aac0,5,13,81p12ddu,5-engine_design-3-3-5,crankshaft,,but im stillsuspicious,,,1555008821,,otzyvdhz,pistonpin,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6103,ej37aac0,5,2,v3wryig8,5-engine_design-1-2-3,flywheel,,Lets not change anything and get that $20,,,1555008824,,izy564cb,crankshaft,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 37.16, ""fos"": 2.03}","{""D"": 90.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6104,ej37aac0,5,13,81p12ddu,5-engine_design-3-3-5,crankshaft,,*he or she,,,1555008827,,otzyvdhz,pistonpin,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6105,ej37aac0,5,9,jqpe7bch,5-engine_design-2-3-4,conrod,,Do you know whose FOS is the lowest at the moment?,,,1555008827,,ep4b7i9r,crankshaft,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 2.86, ""fos"": 1.46}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 30.0, ""ds"": 15.0}"
6106,ej37aac0,5,2,v3wryig8,5-engine_design-1-2-4,flywheel,,Lets not change anything and get that $20,,,1555008828,,ocwv4vf9,conrod,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 37.16, ""fos"": 2.03}","{""D"": 90.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6107,ej37aac0,5,2,v3wryig8,5-engine_design-1-2-5,flywheel,,Lets not change anything and get that $20,,,1555008829,,h0nuuis0,pistonpin,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 37.16, ""fos"": 2.03}","{""D"": 90.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6108,ej37aac0,5,1,fd7t2fys,5-engine_design-1-1-2,piston,,we arent at excellent we would have to drop the weight around 2kg,,,1555008835,,v3wryig8,flywheel,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 37.23, ""fos"": 2.03}","{""D"": 82.5, ""c"": 187.5, ""t_f"": 51.0, ""ds"": 50.0}"
6109,ej37aac0,5,15,otzyvdhz,5-engine_design-3-1-5,pistonpin,,lets take bets on who goes rogue,,,1555008836,,qjtx38gl,piston,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6110,ej37aac0,5,8,ep4b7i9r,5-engine_design-2-3-4,crankshaft,,No. Mine is 2.36,,,1555008838,,jqpe7bch,conrod,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.35, ""fos"": 0.3}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 20.0}"
6111,ej37aac0,5,15,otzyvdhz,5-engine_design-3-1-5,pistonpin,,im guessing flywheel,,,1555008842,,qjtx38gl,piston,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6112,ej37aac0,5,1,fd7t2fys,5-engine_design-1-1-2,piston,,But 17$ is not to shabby,,,1555008842,,v3wryig8,flywheel,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 37.23, ""fos"": 2.03}","{""D"": 82.5, ""c"": 187.5, ""t_f"": 51.0, ""ds"": 50.0}"
6113,ej37aac0,5,13,81p12ddu,5-engine_design-3-3-5,crankshaft,,#ERROR!,,,1555008844,,otzyvdhz,pistonpin,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6114,ej37aac0,5,18,90tfhf3t,5-engine_design-4-2-3,crankshaft,,What are your values,,,1555008844,,82k31ma8,flywheel,1,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 4.21, \""fos\"": 1.14}""","""{\""D\"": 55.0, \""c\"": 60.0, \""t_f\"": 10.0, \""ds\"": 15.0}"""
6115,ej37aac0,5,8,ep4b7i9r,5-engine_design-2-3-5,crankshaft,,What is your FOS right now?,,,1555008846,,dodzc3qu,pistonpin,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.35, ""fos"": 0.3}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 20.0}"
6116,ej37aac0,5,5,h0nuuis0,5-engine_design-1-2-5,pistonpin,,Yes please!,,,1555008847,,v3wryig8,flywheel,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6117,ej37aac0,5,15,otzyvdhz,5-engine_design-3-3-5,pistonpin,,gotta be inclusive gosh,,,1555008851,,81p12ddu,crankshaft,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6118,ej37aac0,5,8,ep4b7i9r,5-engine_design-2-2-3,crankshaft,,what is your FOS right now?,,,1555008852,,tsgfl08e,flywheel,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.35, ""fos"": 0.3}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 20.0}"
6119,ej37aac0,5,4,ocwv4vf9,5-engine_design-1-2-4,conrod,,^^^^^,,,1555008852,,v3wryig8,flywheel,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6120,ej37aac0,5,16,qprr8i4v,5-engine_design-4-1-2,piston,,"look at the chart on the last page of your booklet, we are shooting for the highest FOS and lowest mass",,,1555008854,,82k31ma8,flywheel,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.15, ""fos"": 0.3}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 15.0, ""ds"": 20.0}"
6121,ej37aac0,5,3,izy564cb,5-engine_design-1-2-3,crankshaft,,Sounds good I won't touch it,,,1555008855,,v3wryig8,flywheel,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6122,ej37aac0,5,11,qjtx38gl,5-engine_design-3-1-5,piston,,yeahh i dont trust em,,,1555008856,,otzyvdhz,pistonpin,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6123,ej37aac0,5,2,v3wryig8,5-engine_design-1-1-2,flywheel,,it says excellent for me,,,1555008856,,fd7t2fys,piston,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 37.16, ""fos"": 2.03}","{""D"": 90.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6124,ej37aac0,5,20,01chcjy5,5-engine_design-4-1-5,pistonpin,,I got fos 2.36,,,1555008860,,qprr8i4v,piston,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.48, ""fos"": 2.36}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 15.0, ""ds"": 20.0}"
6125,ej37aac0,5,10,dodzc3qu,5-engine_design-2-3-5,pistonpin,,i dont know the piston diameter,,,1555008864,,ep4b7i9r,crankshaft,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 5.12, ""fos"": 0.1}","{""D"": 55.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 15.0}"
6126,ej37aac0,5,17,82k31ma8,5-engine_design-4-2-3,flywheel,,ms=0.52 fos=1215,,,1555008866,,90tfhf3t,crankshaft,1,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 4.7, \""fos\"": 0.6}""","""{\""D\"": 40.0, \""c\"": 60.0, \""t_f\"": 10.0, \""ds\"": 15.0}"""
6127,ej37aac0,5,8,ep4b7i9r,5-engine_design-2-1-3,crankshaft,,what is your FOS right now?,,,1555008867,,r26w3frr,piston,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.35, ""fos"": 0.3}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 20.0}"
6128,ej37aac0,5,10,dodzc3qu,5-engine_design-2-3-5,pistonpin,,the piston wont respond,,,1555008873,,ep4b7i9r,crankshaft,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 5.12, ""fos"": 0.1}","{""D"": 55.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 15.0}"
6129,ej37aac0,5,13,81p12ddu,5-engine_design-3-3-5,crankshaft,,"if anyone touches our design, im gonna beat $10 out of them",,,1555008873,,otzyvdhz,pistonpin,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6130,ej37aac0,5,1,fd7t2fys,5-engine_design-1-1-2,piston,,Oh shit never updated it hell yeah,,,1555008873,,v3wryig8,flywheel,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6131,ej37aac0,5,7,tsgfl08e,5-engine_design-2-2-3,flywheel,,2.36,,,1555008874,,ep4b7i9r,crankshaft,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.68, ""fos"": 2.36}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 17.5}"
6132,ej37aac0,5,20,01chcjy5,5-engine_design-4-1-5,pistonpin,,m=3.48,,,1555008876,,qprr8i4v,piston,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.48, ""fos"": 2.36}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 15.0, ""ds"": 20.0}"
6133,ej37aac0,5,7,tsgfl08e,5-engine_design-2-2-3,flywheel,,hbu?,,,1555008876,,ep4b7i9r,crankshaft,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.68, ""fos"": 2.36}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 17.5}"
6134,ej37aac0,5,6,r26w3frr,5-engine_design-2-1-2,piston,,"So for my part, the FOS are always very high, so I would be lowing the mass, if your part has low fos please don't hesitate to increase mass",,,1555008880,,tsgfl08e,flywheel,1,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 4.21, \""fos\"": 1.14}""","""{\""D\"": 40.0, \""c\"": 130.0, \""t_f\"": 30.0, \""ds\"": 25.0}"""
6135,ej37aac0,5,15,otzyvdhz,5-engine_design-3-1-5,pistonpin,,they've been awfullly quiet,,,1555008881,,qjtx38gl,piston,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6136,ej37aac0,5,2,v3wryig8,5-engine_design-1-1-2,flywheel,,good good. Lets keep it that way,,,1555008887,,fd7t2fys,piston,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 37.16, ""fos"": 2.03}","{""D"": 90.0, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6137,ej37aac0,5,6,r26w3frr,5-engine_design-2-1-3,piston,,"So for my part, the FOS are always very high, so I would be lowing the mass, if your part has low fos please don't hesitate to increase mass",,,1555008887,,ep4b7i9r,crankshaft,1,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 4.21, \""fos\"": 1.14}""","""{\""D\"": 40.0, \""c\"": 130.0, \""t_f\"": 30.0, \""ds\"": 25.0}"""
6138,ej37aac0,5,6,r26w3frr,5-engine_design-2-1-4,piston,,"So for my part, the FOS are always very high, so I would be lowing the mass, if your part has low fos please don't hesitate to increase mass",,,1555008890,,jqpe7bch,conrod,1,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 4.21, \""fos\"": 1.14}""","""{\""D\"": 40.0, \""c\"": 130.0, \""t_f\"": 30.0, \""ds\"": 25.0}"""
6139,ej37aac0,5,15,otzyvdhz,5-engine_design-3-3-5,pistonpin,,me too,,,1555008893,,81p12ddu,crankshaft,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6140,ej37aac0,5,6,r26w3frr,5-engine_design-2-1-5,piston,,"So for my part, the FOS are always very high, so I would be lowing the mass, if your part has low fos please don't hesitate to increase mass",,,1555008894,,dodzc3qu,pistonpin,1,0,"""{\""N\"": 3000, \""T\"": 8, \""NC\"": 1, \""P\"": 4000.0, \""LDr\"": 1.2, \""m\"": 4.21, \""fos\"": 1.14}""","""{\""D\"": 40.0, \""c\"": 130.0, \""t_f\"": 30.0, \""ds\"": 25.0}"""
6141,ej37aac0,5,15,otzyvdhz,5-engine_design-3-3-5,pistonpin,,but then,,,1555008895,,81p12ddu,crankshaft,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6142,ej37aac0,5,7,tsgfl08e,5-engine_design-2-1-2,flywheel,,im at 2.36,,,1555008896,,r26w3frr,piston,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.68, ""fos"": 2.36}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 17.5}"
6143,ej37aac0,5,15,otzyvdhz,5-engine_design-3-3-5,pistonpin,,...,,,1555008897,,81p12ddu,crankshaft,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6144,ej37aac0,5,7,tsgfl08e,5-engine_design-2-1-2,flywheel,,for fos,,,1555008898,,r26w3frr,piston,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.68, ""fos"": 2.36}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 17.5}"
6145,ej37aac0,5,8,ep4b7i9r,5-engine_design-2-3-5,crankshaft,,They just told me their FOS is very high,,,1555008904,,dodzc3qu,pistonpin,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.35, ""fos"": 0.3}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 20.0}"
6146,ej37aac0,5,14,ybys5z1m,5-engine_design-3-1-4,conrod,,hi,,,1555008905,,qjtx38gl,piston,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6147,ej37aac0,5,15,otzyvdhz,5-engine_design-3-3-5,pistonpin,,how do i know it wasnt you??,,,1555008906,,81p12ddu,crankshaft,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6148,ej37aac0,5,7,tsgfl08e,5-engine_design-2-2-5,flywheel,,im at 2.36 for fos,,,1555008909,,dodzc3qu,pistonpin,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.68, ""fos"": 2.36}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 17.5}"
6149,ej37aac0,5,18,90tfhf3t,5-engine_design-4-2-3,crankshaft,,I'll try lowering my mass some,,,1555008910,,82k31ma8,flywheel,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.21, ""fos"": 1.14}","{""D"": 55.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 15.0}"
6150,ej37aac0,5,14,ybys5z1m,5-engine_design-3-1-4,conrod,,whut is your name,,,1555008913,,qjtx38gl,piston,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6151,ej37aac0,5,19,bluah825,5-engine_design-4-1-4,conrod,,"since we have five members, and the excellent mass is 2, then let's first pick a mass value around 0.4 together",,,1555008914,,qprr8i4v,piston,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.69, ""fos"": 2.36}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 20.0}"
6152,ej37aac0,5,20,01chcjy5,5-engine_design-4-4-5,pistonpin,,using r2= .5 r3=.2,,,1555008914,,bluah825,conrod,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.48, ""fos"": 2.36}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 15.0, ""ds"": 20.0}"
6153,ej37aac0,5,19,bluah825,5-engine_design-4-2-4,conrod,,"since we have five members, and the excellent mass is 2, then let's first pick a mass value around 0.4 together",,,1555008916,,82k31ma8,flywheel,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.69, ""fos"": 2.36}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 20.0}"
6154,ej37aac0,5,8,ep4b7i9r,5-engine_design-2-2-3,crankshaft,,2.36,,,1555008918,,tsgfl08e,flywheel,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 4.35, ""fos"": 0.3}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 20.0}"
6155,ej37aac0,5,19,bluah825,5-engine_design-4-3-4,conrod,,"since we have five members, and the excellent mass is 2, then let's first pick a mass value around 0.4 together",,,1555008920,,90tfhf3t,crankshaft,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.69, ""fos"": 2.36}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 20.0}"
6156,ej37aac0,5,19,bluah825,5-engine_design-4-4-5,conrod,,"since we have five members, and the excellent mass is 2, then let's first pick a mass value around 0.4 together",,,1555008921,,01chcjy5,pistonpin,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.69, ""fos"": 2.36}","{""D"": 40.0, ""c"": 77.5, ""t_f"": 15.0, ""ds"": 20.0}"
6157,ej37aac0,5,11,qjtx38gl,5-engine_design-3-1-4,piston,,whats it to u,,,1555008923,,ybys5z1m,conrod,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6158,ej37aac0,5,20,01chcjy5,5-engine_design-4-4-5,pistonpin,,fos = 2.36,,,1555008923,,bluah825,conrod,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 3.48, ""fos"": 2.36}","{""D"": 40.0, ""c"": 60.0, ""t_f"": 15.0, ""ds"": 20.0}"
6159,ej37aac0,5,10,dodzc3qu,5-engine_design-2-1-5,pistonpin,,The only way i can get higher fos is if piston diameter D is 43 is lower,,,1555008924,,r26w3frr,piston,1,0,"{""N"": 3000, ""T"": 8, ""NC"": 1, ""P"": 4000.0, ""LDr"": 1.2, ""m"": 5.12, ""fos"": 0.1}","{""D"": 55.0, ""c"": 60.0, ""t_f"": 10.0, ""ds"": 15.0}"
6160,ej37aac0,5,13,81p12ddu,5-engine_design-3-3-5,crankshaft,,hmm...,,,1555008928,,otzyvdhz,pistonpin,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
6161,ej37aac0,5,14,ybys5z1m,5-engine_design-3-1-4,conrod,,the $20 we just won,,,1555008932,,qjtx38gl,piston,1,0,"{""N"": 6500, ""T"": 220, ""NC"": 4, ""P"": 130000.0, ""LDr"": 1.75, ""m"": 34.03, ""fos"": 2.09}","{""D"": 82.5, ""c"": 150.0, ""t_f"": 12.0, ""ds"": 40.0}"
