full_text,label
GROUP :  flywheel done for now  please Connecting Rod next with same goal of lower mass w o factorofsafety under  2 ,Selected_design_parameter_values_for_objective(s)
GROUP :  flywheel done for now  please Connecting Rod next with same goal of lower mass w o factorofsafety under  2 ,Selected_design_parameter_values_for_objective(s)
GROUP :  flywheel done for now  please Connecting Rod next with same goal of lower mass w o factorofsafety under  2 ,Selected_design_parameter_values_for_objective(s)
group-piston pin now,Selected_design_parameter_values_for_objective(s)
we are looking at the values in pink on the upper right side  We want a factorofsafety just above  2  and weight below  35 ,Tradeoff_between_objectives
group-piston pin now,Selected_design_parameter_values_for_objective(s)
still maxed at  1   23 ,Selected_design_parameter_values_for_objective(s)
group-piston pin now,Selected_design_parameter_values_for_objective(s)
group-piston pin now,Selected_design_parameter_values_for_objective(s)
we are looking at the values in pink on the upper right side  We want a factorofsafety just above  2  and weight below  35 ,Tradeoff_between_objectives
we are looking at the values in pink on the upper right side  We want a factorofsafety just above  2  and weight below  35 ,Tradeoff_between_objectives
YOurs is currently the bottleneck,Selected_design_parameter_values_for_objective(s)
we are looking at the values in pink on the upper right side  We want a factorofsafety just above  2  and weight below  35 ,Tradeoff_between_objectives
lol i think its flywheel haha,Selected_design_parameter_values_for_objective(s)
Lets see what happens ? ,Selected_design_parameter_values_for_objective(s)
GROUP :  ok I see piston-pin  that works too,Selected_design_parameter_values_for_objective(s)
Flywheel guy is also in on it,Selected_design_parameter_values_for_objective(s)
yep okay,Selected_design_parameter_values_for_objective(s)
GROUP :  ok I see piston-pin  that works too,Selected_design_parameter_values_for_objective(s)
GROUP :  ok I see piston-pin  that works too,Selected_design_parameter_values_for_objective(s)
GROUP :  ok I see piston-pin  that works too,Selected_design_parameter_values_for_objective(s)
Flywheel guy is also in on it,Selected_design_parameter_values_for_objective(s)
Flywheel guy is also in on it,Selected_design_parameter_values_for_objective(s)
yo the far right column  should we just pick the one with the lowest ms and highest factorofsafety,Selected_design_parameter_values_for_objective(s)
piston pin designer is having trouble maxing out his factorofsafety,Selected_design_parameter_values_for_objective(s)
i know,Selected_design_parameter_values_for_objective(s)
Group :  no more changes ,Selected_design_parameter_values_for_objective(s)
Group :  no more changes ,Selected_design_parameter_values_for_objective(s)
but the far right column is the projected values for them and I think the ideal broadcast is the one with the best projected values,Selected_design_parameter_values_for_objective(s)
Group :  no more changes ,Selected_design_parameter_values_for_objective(s)
Group :  no more changes ,Selected_design_parameter_values_for_objective(s)
wait lower your mass a bit,Selected_design_parameter_values_for_objective(s)
On it,Selected_design_parameter_values_for_objective(s)
We at fair  Good enough ? ,Selected_design_parameter_values_for_objective(s)
We at fair  Good enough ? ,Selected_design_parameter_values_for_objective(s)
We at fair  Good enough ? ,Selected_design_parameter_values_for_objective(s)
We at fair  Good enough ? ,Selected_design_parameter_values_for_objective(s)
hi,Selected_design_parameter_values_for_objective(s)
hi,Selected_design_parameter_values_for_objective(s)
 82   5   that is the second lowest for me,Selected_design_parameter_values_for_objective(s)
Hey ,Selected_design_parameter_values_for_objective(s)
Hey,Selected_design_parameter_values_for_objective(s)
 150  is working pretty well for me right now,Selected_design_parameter_values_for_objective(s)
Hey,Selected_design_parameter_values_for_objective(s)
current broadcast includes the smallest values that i have access to,Selected_design_parameter_values_for_objective(s)
I am thinking  82   5  which is the second smallest,Selected_design_parameter_values_for_objective(s)
Hi,Selected_design_parameter_values_for_objective(s)
Hi,Selected_design_parameter_values_for_objective(s)
Hi,Selected_design_parameter_values_for_objective(s)
Hi,Selected_design_parameter_values_for_objective(s)
 40 ,Selected_design_parameter_values_for_objective(s)
t _ h is currently  2 ,Selected_design_parameter_values_for_objective(s)
is your current value exactly  90  ? ,Selected_design_parameter_values_for_objective(s)
right now its  40  yes,Selected_design_parameter_values_for_objective(s)
and t _ h is  2 ,Selected_design_parameter_values_for_objective(s)
 55 ,Selected_design_parameter_values_for_objective(s)
lmk if you change it,Selected_design_parameter_values_for_objective(s)
i believe  90 ,Selected_design_parameter_values_for_objective(s)
piston controls it,Dependencies_between_design_parameters
will do,Selected_design_parameter_values_for_objective(s)
yeah right now i have a piston diameter of  90  and head thickness of  7   25 ,Selected_design_parameter_values_for_objective(s)
but  90  is best for us,Selected_design_parameter_values_for_objective(s)
 90 ,Selected_design_parameter_values_for_objective(s)
I don t think so,Selected_design_parameter_values_for_objective(s)
It s  3   41 ,Selected_design_parameter_values_for_objective(s)
flywheeldiameter  equals to   50 ,Selected_design_parameter_values_for_objective(s)
ok  i mass gonna try different thckness of I section on the rod as well as the conrod length,Selected_design_parameter_values_for_objective(s)
Ok now it dropped,Selected_design_parameter_values_for_objective(s)
 4706 ,Selected_design_parameter_values_for_objective(s)
nope,Selected_design_parameter_values_for_objective(s)
I think it could be a little lower since a factor of safety above  2  is considered excellent,Selected_design_parameter_values_for_objective(s)
flywheelthickness  equals to   12 ,Exploration_of_design_parameter_values
I have around  10 ,Selected_design_parameter_values_for_objective(s)
I currently have  10  for thickness and  17   5  for diameter,Selected_design_parameter_values_for_objective(s)
go for the lower Ms that has an factorofsafety above  2 ,Selected_design_parameter_values_for_objective(s)
My bad  currently at best option  Lowest mass  higher factorofsafety,Selected_design_parameter_values_for_objective(s)
 ;  ,Selected_design_parameter_values_for_objective(s)
should we try  85  for dia ? ,Selected_design_parameter_values_for_objective(s)
gotcha  try  85  then,Selected_design_parameter_values_for_objective(s)
will do,Selected_design_parameter_values_for_objective(s)
yup trying  85  now,Selected_design_parameter_values_for_objective(s)
i dont have  85   i have  82   5 ,Selected_design_parameter_values_for_objective(s)
Yeah I put my thickness and diameter to make ms equals to  0   52 ,Selected_design_parameter_values_for_objective(s)
Its at very good,Selected_design_parameter_values_for_objective(s)
its at very good,Selected_design_parameter_values_for_objective(s)
 9193 ,Selected_design_parameter_values_for_objective(s)
 ? ,Selected_design_parameter_values_for_objective(s)
gg,Selected_design_parameter_values_for_objective(s)
Nevermind,Selected_design_parameter_values_for_objective(s)
 :  ,Selected_design_parameter_values_for_objective(s)
 :  ,Selected_design_parameter_values_for_objective(s)
It only matters about our lowest one I believe,Selected_design_parameter_values_for_objective(s)
 :  ,Selected_design_parameter_values_for_objective(s)
 :  ,Selected_design_parameter_values_for_objective(s)
Isnt our factorofsafety about which part has the lowest ? ,Selected_design_parameter_values_for_objective(s)
Hell to the yeah,Selected_design_parameter_values_for_objective(s)
 4   55  which is my highest,Selected_design_parameter_values_for_objective(s)
It looks a little better now,Dependencies_between_design_parameters
lets not change anything and get that   20 ,Selected_design_parameter_values_for_objective(s)
flywheel,Selected_design_parameter_values_for_objective(s)
 0   57 ,Monitoring_objective_values
but im stillsuspicious,Selected_design_parameter_values_for_objective(s)
Lets not change anything and get that   20 ,Selected_design_parameter_values_for_objective(s)
Do you know whose factorofsafety is the lowest at the moment ? ,Selected_design_parameter_values_for_objective(s)
Lets not change anything and get that   20 ,Selected_design_parameter_values_for_objective(s)
Lets not change anything and get that   20 ,Selected_design_parameter_values_for_objective(s)
lets take bets on who goes rogue,Selected_design_parameter_values_for_objective(s)
im guessing flywheel,Selected_design_parameter_values_for_objective(s)
But  17   is not to shabby,Selected_design_parameter_values_for_objective(s)
 ERROR ,Monitoring_objective_values
look at the chart on the last page of your booklet  we are shooting for the highest factorofsafety and lowest mass,Selected_design_parameter_values_for_objective(s)
