full_text,label
ya go ahead and change it back  can you lower pistonborediameter any more ? ,Asking_for_information
Lower pistonborediameter works better for both me and the rod designer  do you know how it affects the flywheel or crankshaft ? ,Asking_for_information
ya we just lowered it all the way  how are your numbers,Asking_for_information
ya the factorofsafety is so bad,Asking_for_information
yes sir  or maam ,Asking_for_information
they said they ddnt,Asking_for_information
i jjust changed one thing and it brought mass down little  try to change your numbers slightly maybe ? ,Asking_for_information
i jjust changed one thing and it brought mass down little  try to change your numbers slightly maybe ? ,Asking_for_information
man what happened,Asking_for_information
WHO THE HELL KEEPS MOVING IT TO POOR,Asking_for_information
whats your factorofsafety if you drop mass by  3 kg,Asking_for_information
whats your factorofsafety if you drop mass by  3 kg,Asking_for_information
yup  will do  ;  ,Asking_for_information
your variables affect the other measurements,Asking_for_information
Let s not change whatever we have,Asking_for_information
Let s not change whatever we have,Asking_for_information
Let s not change whatever we have,Asking_for_information
Let s not change whatever we have,Asking_for_information
I think you and I have the most influence over total mass  What is your current mass and factorofsafety ? ,Asking_for_information
so maybe try lowering your factorofsafety a lil bit with smaller mass,Asking_for_information
anything you can do to lower the weight with changing the factorofsafety too much ? ,Asking_for_information
Cause I ve been running simulations using the minimum piston diameter,Asking_for_information
idk what changed but quality just dropped,Asking_for_information
talk to flywheel as that would be the heaviest bit ? ,Asking_for_information
Does increasing bearingoffset increase the mass or decrease,Asking_for_information
I mass trying to while considering what piston did,Asking_for_information
Hey  I need value of crankshaft bearing offset,Asking_for_information
Hey  I need value of crankshaft bearing offset,Asking_for_information
Increasing that will allow my factor of safety to increase  Any reason we re keeping it low ? ,Asking_for_information
It doesn t as far as I know  but the length of the crankshaft does  What is your current value for r ? ,Asking_for_information
okay  you and rod designer want smaller while crankshaft wants larger,Asking_for_information
can you reduce mass but keep factorofsafety above  2  ? ,Asking_for_information
Is there anything you can reduce to cut mass but keep the factorofsafety just above  2  ? ,Asking_for_information
even in the case by case basis  the higher the factorofsafety the better,Asking_for_information
Do it  Make mass as small as possible while still sitting above  2  ,Asking_for_information
The mass increased alot do you know why,Asking_for_information
I need :  piston bore diameter,Asking_for_information
i need :  piston bore diameter,Asking_for_information
idk what im doing at the moment,Asking_for_information
bearingoffset bc yes,Asking_for_information
lower bore diameter ?  on it  I ll go down to  55  and see what we can get,Asking_for_information
Ok but what about the chart,Asking_for_information
We have  0   15  mass to play with  What options do you have for that which could increase factorofsafety ? ,Asking_for_information
We have  0   15  mass to play with  What options do you have for that which could increase factorofsafety ? ,Asking_for_information
We have  0   15  mass to play with  What options do you have for that which could increase factorofsafety ? ,Asking_for_information
We have  0   15  mass to play with  What options do you have for that which could increase factorofsafety ? ,Asking_for_information
and i think pistonborediameter,Asking_for_information
can you share all your variables,Asking_for_information
can you lower the r values,Asking_for_information
pistonborediameter,Asking_for_information
Can you change piston diamter without affecting your factorofsafety and mass much ?  With the current diamteter my max factorofsafety is only  0   51 ,Asking_for_information
